atclNo,cortarNo,atclNm,latitude,longitude,realEstateTypeCode,realEstateTypeName,tradeTypeName,tradeTypeCode,atclCfmYmd,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,spc1,spc2,spc1_pyeong,spc2_pyeong,direction,flrInfo,tagList,atclFetrDesc,rltrNm,cpNm,directTradYn,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간
2553476394,1168010600,일반원룸,37.498601,127.057071,C01,원룸,단기임대,B3,25.10.02.,0,0,0,0,0,0,22,22,6.65,6.65,남향,고/4,"['25년이상', '역세권', '소형평수', '방한개']","공실, 여학생만",SK래미안단지내부동산중개사무소,선방,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,150,150,140,150,150,150,150,140,140,"매매, 전세, 월세",한티역수인분당선,448,6,"서울도곡초등학교, 서울대도초등학교, 서울도성초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 진선여자중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 휘문고등학교",강남구,대치동,원룸,2025.10.8 9:48
2551835577,1168010600,일반원룸,37.498767,127.052951,C01,원룸,전세,B1,25.09.24.,0,0,0,0,0,0,33,28,9.98,8.47,남향,B1/4,"['25년이상', '역세권', '화장실한개']","1룸 풀옵션,학원가인근,깨끗한 옵션,전세자금 대출가능,추천매물",장원공인중개사사무소,한경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,9000,0,0,9000,9000,0,0,0,0,매매,한티역수인분당선,275,4,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","역삼중학교, 단국대학교사범대학 부속중학교, 진선여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 진선여자고등학교",강남구,대치동,원룸,2025.10.8 9:48
2551898928,1168010600,일반원룸,37.501925,127.057993,C01,원룸,월세,B2,25.09.24.,0,0,0,0,0,0,28,23.4,8.47,7.08,남향,2월 4일,"['25년이내', '화장실한개', '소형평수', '방한개']",대치사거리 학원가인근 풀옵션인 원룸,윤진공인중개사사무소,한경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,74,1000,1000,0,0,74,74,"매매, 월세",한티역수인분당선,770,11,"서울도곡초등학교, 서울대현초등학교, 서울도성초등학교","휘문중학교, 대명중학교, 단국대학교사범대학 부속중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2551726683,1168010600,일반원룸,37.504831,127.058598,C01,원룸,월세,B2,25.09.24.,0,0,0,0,0,0,30,28,9.07,8.47,남향,1월 5일,"['25년이내', '1층', '화장실한개']","내부 수리한 원룸 원거실 , 즉시입주가능 , 삼성역 뒷편 ",강남川공인중개사,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,4000,0,60,4000,4000,0,0,60,60,"매매, 월세",삼성역2호선,591,8,"서울대현초등학교, 서울도곡초등학교, 서울도성초등학교","대명중학교, 휘문중학교, 진선여자중학교",휘문고등학교,강남구,대치동,원룸,2025.10.8 9:48
2550092195,1168010600,일반원룸,37.505009,127.063392,C01,원룸,단기임대,B3,25.09.16.,0,0,0,0,0,0,38,28.52,11.49,8.63,남향,3월 7일,"['15년이내', '역세권', '소형평수']","대명중,휘문중 배정지역 , 학원가 인근 ",강남川공인중개사,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,300,300,140,300,300,300,300,140,140,"매매, 전세, 월세",삼성역2호선,425,6,"서울대현초등학교, 서울도곡초등학교","휘문중학교, 대명중학교","휘문고등학교, 정신여자고등학교",강남구,대치동,원룸,2025.10.8 9:48
2549834408,1168010600,일반원룸,37.500236,127.055398,C01,원룸,전세,B1,25.09.16.,0,0,0,0,0,0,40,30,12.1,9.07,동향,B1/3,"['25년이상', '세대분리', '화장실한개']",전9 도곡초 인근 방 넓은 거실분리형 원룸 전세,온누리공인중개사사무소,매경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,11000,0,0,11000,11000,0,0,0,0,매매,한티역수인분당선,491,7,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","단국대학교사범대학 부속중학교, 진선여자중학교, 역삼중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 진선여자고등학교",강남구,대치동,원룸,2025.10.8 9:48
2550089151,1168010600,일반원룸,37.504455,127.060931,C01,원룸,월세,B2,25.09.16.,0,0,0,0,0,0,35,25,10.59,7.56,남향,B1/5,"['15년이내', '융자금없는', '소형평수']","깔끔한 풀옵션 실사진 실동영상. 단기임대 즉시입주, 주차가",강남川공인중개사,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,300,300,70,300,300,300,300,70,70,"매매, 전세, 월세",삼성역2호선,519,7,"서울대현초등학교, 서울도곡초등학교","휘문중학교, 대명중학교",휘문고등학교,강남구,대치동,원룸,2025.10.8 9:48
2550091884,1168010600,일반원룸,37.505009,127.063392,C01,원룸,월세,B2,25.09.16.,0,0,0,0,0,0,44,33.78,13.31,10.22,남향,중/7,"['15년이내', '역세권', '소형평수']","넓은방 , 둘이살아도 부대끼지 않는 사이즈, 휘문대명 배정지역",강남川공인중개사,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,300,300,150,300,300,300,300,150,150,"매매, 전세, 월세",삼성역2호선,425,6,"서울대현초등학교, 서울도곡초등학교","휘문중학교, 대명중학교","휘문고등학교, 정신여자고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553731839,1168010600,일반원룸,37.498881,127.053089,C01,원룸,단기임대,B3,25.10.04.,0,0,0,0,0,0,55,38,16.64,11.49,서향,6월 6일,"['15년이내', '역세권', '화장실한개', '소형평수']","2룸 크기, 학원가와 한티역인근, 깨끗한 옵션",장원공인중개사사무소,한경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,200,200,200,200,200,200,200,200,200,"매매, 전세, 월세",한티역수인분당선,289,4,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","역삼중학교, 단국대학교사범대학 부속중학교, 진선여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 진선여자고등학교",강남구,대치동,원룸,2025.10.8 9:48
2551506269,1168010600,일반원룸,37.505294,127.05956,C01,원룸,월세,B2,25.09.23.,0,0,0,0,0,0,33,26.67,9.98,8.07,남향,2월 5일,"['25년이내', '화장실한개', '소형평수']","삼성역 뒷편 원룸 반전월세 , 조용한 주택가 , 대명중휘문중 배정지역",강남川공인중개사,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,60,5000,5000,0,0,60,60,"매매, 월세",삼성역2호선,497,7,"서울대현초등학교, 서울도곡초등학교","대명중학교, 휘문중학교",휘문고등학교,강남구,대치동,원룸,2025.10.8 9:48
2551633262,1168010600,일반원룸,37.504427,127.059924,C01,원룸,전세,B1,25.09.23.,0,0,0,0,0,0,35,30,10.59,9.07,남향,4월 4일,"['25년이내', '화장실한개', '소형평수']","신축급으로 리모델링 했던방 , 채광 좋아요, 융자없어요,실방 사진임니다.",강남川공인중개사,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,20000,0,0,20000,20000,0,0,0,0,매매,삼성역2호선,560,8,"서울대현초등학교, 서울도곡초등학교","휘문중학교, 대명중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,원룸,2025.10.8 9:48
2551728814,1168010600,일반원룸,37.500595,127.058871,C01,원룸,전세,B1,25.09.23.,0,0,0,0,0,0,29,19.53,8.77,5.91,남서향,1월 4일,"['25년이내', '융자금없는', '1층', '소형평수']",전세자금대출 가능.쾌적한원룸. 유명학원.직장인수험생 등 강력추천.,랜드공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,13000,0,0,13000,13000,0,0,0,0,매매,한티역수인분당선,711,10,"서울도곡초등학교, 서울대현초등학교, 서울대곡초등학교","단국대학교사범대학 부속중학교, 휘문중학교, 대명중학교","단국대학교부속소프트웨어고등학교, 휘문고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553574683,1168010600,일반원룸,37.50517,127.06015,C01,원룸,월세,B2,25.10.04.,0,0,0,0,0,0,0,26.75,0,8.09,동향,2월 4일,"['25년이상', '화장실한개', '방한개']",삼성역인근 넓고 깔끔한 오픈형 원룸,(주)마이다스부동산중개법인,공실클럽,N,0,0,0,2,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,57,5000,5000,0,0,57,57,"매매, 월세",삼성역2호선,478,7,"서울대현초등학교, 서울도곡초등학교","대명중학교, 휘문중학교",휘문고등학교,강남구,대치동,원룸,2025.10.8 9:48
2553699839,1168010600,일반원룸,37.497594,127.055159,C01,원룸,월세,B2,25.10.04.,0,0,0,0,0,0,36,29.75,10.89,9,남향,3월 6일,"['25년이내', '역세권', '화장실한개']",,모두의부동산중개,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,5000,0,70,5000,5000,0,0,70,70,"매매, 월세",한티역수인분당선,246,3,"서울도곡초등학교, 서울대도초등학교, 서울도성초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 숙명여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 중앙대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553699828,1168010600,일반원룸,37.497594,127.055159,C01,원룸,월세,B2,25.10.04.,0,0,0,0,0,0,36,29.75,10.89,9,남향,4월 6일,"['25년이내', '역세권', '화장실한개']",,모두의부동산중개,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,3000,0,80,3000,3000,0,0,80,80,"매매, 월세",한티역수인분당선,246,3,"서울도곡초등학교, 서울대도초등학교, 서울도성초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 숙명여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 중앙대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553801846,1168010600,일반원룸,37.498542,127.056408,C01,원룸,월세,B2,25.10.04.,0,0,0,0,0,0,27,21.41,8.17,6.48,서향,2월 5일,"['10년이내', '역세권', '화장실한개']",전입 주차가능 엘베 대치동 인기방,강남스타공인중개사사무소,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,85,1000,1000,0,0,85,85,"매매, 월세",한티역수인분당선,397,5,"서울도곡초등학교, 서울대도초등학교, 서울도성초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 진선여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 중앙대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2551422515,1168010600,일반원룸,37.504828,127.060015,C01,원룸,월세,B2,25.09.22.,0,0,0,0,0,0,16,13.68,4.84,4.14,남서향,2월 6일,"['25년이내', '화장실한개', '소형평수', '방한개']","원룸, 엘베, 옥상공간, 최고 학군 학원가 최근접, 통학 통근 편리",롯데부동산공인중개사사무소,매경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,73,1000,1000,0,0,73,73,"매매, 월세",삼성역2호선,517,7,"서울대현초등학교, 서울도곡초등학교","휘문중학교, 대명중학교",휘문고등학교,강남구,대치동,원룸,2025.10.8 9:48
2551467953,1168010600,일반원룸,37.501838,127.058743,C01,원룸,단기임대,B3,25.09.22.,0,0,0,0,0,0,41,34.35,12.4,10.39,동향,5월 7일,"['15년이내', '화장실한개', '소형평수']",대치사거리 학원가인근 엘베있고 보안좋은 원룸,윤진공인중개사사무소,한경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,150,150,150,150,150,150,150,150,150,"매매, 전세, 월세",한티역수인분당선,803,11,"서울도곡초등학교, 서울대현초등학교, 서울도성초등학교","휘문중학교, 대명중학교, 단국대학교사범대학 부속중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553385772,1168010600,일반원룸,37.50282,127.050642,C01,원룸,전세,B1,25.10.02.,0,0,0,0,0,0,59,49.58,17.85,15,남향,6월 6일,"['25년이내', '역세권', '세대분리']",선릉역더블역세권에  방이 크고 채광 좋은 분리형 원룸,새천년공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,23000,0,0,23000,23000,0,0,0,0,매매,선릉역2호선,238,3,"서울도성초등학교, 서울도곡초등학교","진선여자중학교, 역삼중학교, 대명중학교","진선여자고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553360811,1168010600,일반원룸,37.500881,127.058882,C01,원룸,월세,B2,25.10.02.,0,0,0,0,0,0,30,26,9.07,7.87,남향,1월 4일,"['25년이내', '1층', '화장실한개', '소형평수']","풀옵션1룸,학원가인근,깨끗한 옵션,그 외다수매물 보유",장원공인중개사사무소,한경부동산,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,85,1000,1000,0,0,85,85,"매매, 월세",한티역수인분당선,733,10,"서울도곡초등학교, 서울대현초등학교, 서울도성초등학교","휘문중학교, 단국대학교사범대학 부속중학교, 대명중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553515090,1168010600,일반원룸,37.504187,127.058553,C01,원룸,월세,B2,25.10.02.,0,0,0,0,0,0,24,17.75,7.26,5.37,남향,2월 5일,"['15년이내', '화장실한개', '소형평수']",,주식회사태원부동산중개,공실클럽,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,90,500,500,500,500,90,90,"매매, 전세, 월세",삼성역2호선,648,9,"서울대현초등학교, 서울도곡초등학교, 서울도성초등학교","대명중학교, 휘문중학교, 진선여자중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553467242,1168010600,도시형생활주택,37.504187,127.058553,C01,원룸,월세,B2,25.10.02.,0,0,0,0,0,0,24,17.8,7.26,5.38,동향,2월 5일,"['15년이내', '화장실한개', '소형평수']","삼성역 무료주차 가능한 컨디션 양호한 풀옵션 원룸, 늦게오면 없는 매물임",강남참공인중개사사무소,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,90,500,500,500,500,90,90,"매매, 전세, 월세",삼성역2호선,648,9,"서울대현초등학교, 서울도곡초등학교, 서울도성초등학교","대명중학교, 휘문중학교, 진선여자중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2551213491,1168010600,일반원룸,37.49884,127.058931,C01,원룸,월세,B2,25.09.22.,0,0,0,0,0,0,104,17,31.46,5.14,북서향,5월 6일,"['25년이내', '화장실한개', '방한개']",저라면 이런 집에 삽니다. 함께 가보시면 왜인지 단번에 느끼실 겁니다. ,모두의부동산중개,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,3000,0,85,3000,3000,0,0,85,85,"매매, 월세",한티역수인분당선,602,8,"서울도곡초등학교, 서울대곡초등학교, 서울대현초등학교","단국대학교사범대학 부속중학교, 휘문중학교, 대명중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 휘문고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553266828,1168010600,일반원룸,37.500881,127.058882,C01,원룸,월세,B2,25.10.02.,0,0,0,0,0,0,0,29.8,0,9.01,남동향,1월 4일,"['25년이내', '1층', '방한개', '화장실한개']",깔끔한 원룸주차 가능풀옵,모두의부동산중개,부동산써브,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,1000,0,85,1000,1000,0,0,85,85,"매매, 월세",한티역수인분당선,733,10,"서울도곡초등학교, 서울대현초등학교, 서울도성초등학교","휘문중학교, 단국대학교사범대학 부속중학교, 대명중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553444265,1168010600,일반원룸,37.504187,127.058553,C01,원룸,월세,B2,25.10.02.,0,0,0,0,0,0,29,21.17,8.77,6.4,남동향,2월 5일,"['15년이내', '소형평수', '화장실한개']",시대인재 도보 5분 거리 안전한 풀옵션,집토스부동산중개강남점,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,500,500,90,500,500,500,500,90,90,"매매, 전세, 월세",삼성역2호선,648,9,"서울대현초등학교, 서울도곡초등학교, 서울도성초등학교","대명중학교, 휘문중학교, 진선여자중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,원룸,2025.10.8 9:48
2553445573,1168010600,일반원룸,37.502598,127.052725,C01,원룸,전세,B1,25.10.02.,0,0,0,0,0,0,62,39.61,18.75,11.98,남향,2월 5일,"['25년이내', '역세권', '화장실한개']","남향, 1.5룸, 지하주차장, 샤워부스, SH, LH, 전세대출, 보증보",집토스부동산중개강남2호점,피터팬의 좋은방구하기,N,0,0,0,1,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,25000,0,0,25000,25000,0,0,0,0,매매,선릉역2호선,393,5,"서울도성초등학교, 서울도곡초등학교, 서울대현초등학교","진선여자중학교, 역삼중학교, 대명중학교","진선여자고등학교, 단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,원룸,2025.10.8 9:48
